epoch;rtt;cp;
17/10/2016 10:45;27,4242825;0;
17/10/2016 10:49;28,74195729;0;
17/10/2016 10:53;28,61108496;0;
17/10/2016 10:57;28,85346032;0;
17/10/2016 11:01;27,85088447;0;
17/10/2016 11:05;29,19968226;0;
17/10/2016 11:09;28,46048406;0;
17/10/2016 11:13;27,64215414;0;
17/10/2016 11:17;27,28141177;0;
17/10/2016 11:21;28,34648496;0;
17/10/2016 11:25;29,52428823;0;
17/10/2016 11:29;27,38281551;0;
17/10/2016 11:33;27,59880071;0;
17/10/2016 11:37;29,24390102;0;
17/10/2016 11:41;27,90453572;0;
17/10/2016 11:45;28,61409732;0;
17/10/2016 11:49;27,28833923;0;
17/10/2016 11:53;27,68739741;0;
17/10/2016 11:57;28,86297796;0;
17/10/2016 12:01;27,47705159;0;
17/10/2016 12:05;27,39148745;0;
17/10/2016 12:09;27,27726288;0;
17/10/2016 12:13;27,65154788;0;
17/10/2016 12:17;27,55768195;0;
17/10/2016 12:21;29,86710656;0;
17/10/2016 12:25;29,1765842;0;
17/10/2016 12:29;27,56274445;0;
17/10/2016 12:33;27,81966255;0;
17/10/2016 12:37;27,20549933;0;
17/10/2016 12:41;27,34526032;0;
17/10/2016 12:45;27,41179586;0;
17/10/2016 12:49;29,60696524;0;
17/10/2016 12:53;27,44766031;0;
17/10/2016 12:57;27,20241741;0;
17/10/2016 13:01;28,92873113;0;
17/10/2016 13:05;28,20533168;0;
17/10/2016 13:09;27,59701636;0;
17/10/2016 13:13;29,21870109;0;
17/10/2016 13:17;27,2510464;0;
17/10/2016 13:21;27,26514945;0;
17/10/2016 13:25;27,90047329;0;
17/10/2016 13:29;27,54572069;0;
17/10/2016 13:33;27,62407255;0;
17/10/2016 13:37;29,0477216;0;
17/10/2016 13:41;28,78020719;0;
17/10/2016 13:45;27,84189648;0;
17/10/2016 13:49;321,8856333;1;
17/10/2016 13:53;355,9334075;0;
17/10/2016 13:57;375,4502606;0;
17/10/2016 14:01;176,9660611;0;
17/10/2016 14:05;273,2492717;0;
17/10/2016 14:09;333,6983541;0;
17/10/2016 14:13;250,3031284;0;
17/10/2016 14:17;209,3917499;0;
17/10/2016 14:21;255,4707012;0;
17/10/2016 14:25;319,5256042;0;
17/10/2016 14:29;409,1351;0;
17/10/2016 14:33;346,0338742;0;
17/10/2016 14:37;298,2636431;0;
17/10/2016 14:41;204,921658;0;
17/10/2016 14:45;244,0996467;0;
17/10/2016 14:49;310,2480262;0;
17/10/2016 14:53;398,7094606;0;
17/10/2016 14:57;372,1789475;0;
17/10/2016 15:01;225,3085128;0;
17/10/2016 15:05;312,3669043;0;
17/10/2016 15:09;305,6837403;0;
17/10/2016 15:13;243,9636045;0;
17/10/2016 15:17;273,6146474;0;
17/10/2016 15:21;225,6205885;0;
17/10/2016 15:25;364,1751796;0;
17/10/2016 15:29;285,9289547;0;
17/10/2016 15:33;207,4511817;0;
17/10/2016 15:37;353,1217522;0;
17/10/2016 15:41;218,8606589;0;
17/10/2016 15:45;288,9860783;0;
17/10/2016 15:49;244,1913451;0;
17/10/2016 15:53;382,2212767;0;
17/10/2016 15:57;270,9939405;0;
17/10/2016 16:01;408,5288097;0;
17/10/2016 16:05;299,7401853;0;
17/10/2016 16:09;327,1214531;0;
17/10/2016 16:13;311,6057331;0;
17/10/2016 16:17;301,496819;0;
17/10/2016 16:21;350,0447276;0;
17/10/2016 16:25;230,1517207;0;
17/10/2016 16:29;309,4619808;0;
17/10/2016 16:33;222,9587387;0;
17/10/2016 16:37;293,3139813;0;
17/10/2016 16:41;313,6208369;0;
17/10/2016 16:45;181,4797218;0;
17/10/2016 16:49;265,7615788;0;
17/10/2016 16:53;229,2991987;0;
17/10/2016 16:57;327,4586155;0;
17/10/2016 17:01;276,8376305;0;
17/10/2016 17:05;376,4375339;0;
17/10/2016 17:09;394,8584813;0;
17/10/2016 17:13;319,9801861;0;
17/10/2016 17:17;197,9285175;0;
17/10/2016 17:21;374,5343096;0;
17/10/2016 17:25;390,9731768;0;
17/10/2016 17:29;285,0475252;0;
17/10/2016 17:33;180,9627972;0;
17/10/2016 17:37;268,1581207;0;
17/10/2016 17:41;302,1850579;0;
17/10/2016 17:45;211,4546677;0;
17/10/2016 17:49;421,9814658;0;
17/10/2016 17:53;163,1570513;0;
17/10/2016 17:57;251,3739052;0;
17/10/2016 18:01;331,3503036;0;
17/10/2016 18:05;255,4787383;0;
17/10/2016 18:09;245,8455351;0;
17/10/2016 18:13;194,4024745;0;
17/10/2016 18:17;222,503433;0;
17/10/2016 18:21;363,5965667;0;
17/10/2016 18:25;366,9900539;0;
17/10/2016 18:29;294,1819741;0;
17/10/2016 18:33;309,807219;0;
17/10/2016 18:37;317,4770907;0;
17/10/2016 18:41;291,943317;0;
17/10/2016 18:45;324,4363531;0;
17/10/2016 18:49;323,6222526;0;
17/10/2016 18:53;240,0031612;0;
17/10/2016 18:57;274,3598251;0;
17/10/2016 19:01;273,0985298;0;
17/10/2016 19:05;367,9546816;0;
17/10/2016 19:09;256,8489855;0;
17/10/2016 19:13;200,9331076;0;
17/10/2016 19:17;271,506091;0;
17/10/2016 19:21;307,1508371;0;
17/10/2016 19:25;304,0643569;0;
17/10/2016 19:29;271,2565467;0;
17/10/2016 19:33;314,3457251;0;
17/10/2016 19:37;205,5846467;0;
17/10/2016 19:41;324,9274809;0;
17/10/2016 19:45;445,3295991;0;
17/10/2016 19:49;320,9101515;0;
17/10/2016 19:53;238,0586804;0;
17/10/2016 19:57;314,109644;0;
17/10/2016 20:01;256,5320052;0;
17/10/2016 20:05;232,0052309;0;
17/10/2016 20:09;259,0863564;0;
17/10/2016 20:13;245,2000238;0;
17/10/2016 20:17;437,2699125;0;
17/10/2016 20:21;400,3410261;0;
17/10/2016 20:25;240,7738915;0;
17/10/2016 20:29;386,0464056;0;
17/10/2016 20:33;351,064288;0;
17/10/2016 20:37;244,271513;0;
17/10/2016 20:41;268,6369101;0;
17/10/2016 20:45;238,6610757;0;
17/10/2016 20:49;413,9909269;0;
17/10/2016 20:53;274,2639699;0;
17/10/2016 20:57;291,9856868;0;
17/10/2016 21:01;267,2654071;0;
17/10/2016 21:05;387,459969;0;
17/10/2016 21:09;229,2329379;0;
17/10/2016 21:13;266,4701992;0;
17/10/2016 21:17;272,2468774;0;
17/10/2016 21:21;310,9495398;0;
17/10/2016 21:25;341,008841;0;
17/10/2016 21:29;456,6179769;0;
17/10/2016 21:33;190,0180953;0;
17/10/2016 21:37;244,3586846;0;
17/10/2016 21:41;220,0201708;0;
17/10/2016 21:45;220,9865494;0;
17/10/2016 21:49;256,3190676;0;
17/10/2016 21:53;128,619597;0;
17/10/2016 21:57;273,0755626;0;
17/10/2016 22:01;233,1257595;0;
17/10/2016 22:05;381,7576589;0;
17/10/2016 22:09;283,1267902;0;
17/10/2016 22:13;371,4889441;0;
17/10/2016 22:17;331,5222325;0;
17/10/2016 22:21;363,7794236;0;
17/10/2016 22:25;282,1599481;0;
17/10/2016 22:29;322,0479726;0;
17/10/2016 22:33;298,7639284;0;
17/10/2016 22:37;409,2491661;0;
17/10/2016 22:41;323,1588263;0;
17/10/2016 22:45;276,8763927;0;
17/10/2016 22:49;286,1831552;0;
17/10/2016 22:53;185,4617543;0;
17/10/2016 22:57;225,1739885;0;
17/10/2016 23:01;309,6509126;0;
17/10/2016 23:05;318,0179694;0;
17/10/2016 23:09;364,8589134;0;
17/10/2016 23:13;249,2521448;0;
17/10/2016 23:17;322,8348183;0;
17/10/2016 23:21;316,4794405;0;
17/10/2016 23:25;283,6119346;0;
17/10/2016 23:29;363,104844;0;
17/10/2016 23:33;273,1735118;0;
17/10/2016 23:37;225,8862626;0;
17/10/2016 23:41;418,0305281;0;
17/10/2016 23:45;408,3438139;0;
17/10/2016 23:49;319,5259452;0;
17/10/2016 23:53;229,7548699;0;
17/10/2016 23:57;256,6444954;0;
18/10/2016 00:01;116,6926574;0;
18/10/2016 00:05;305,1687742;0;
18/10/2016 00:09;207,8303534;0;
18/10/2016 00:13;227,5807028;0;
18/10/2016 00:17;401,5042498;0;
18/10/2016 00:21;248,1299076;0;
18/10/2016 00:25;299,4031409;0;
18/10/2016 00:29;243,2684565;0;
18/10/2016 00:33;312,9229241;0;
18/10/2016 00:37;192,3483545;0;
18/10/2016 00:41;363,4873956;0;
18/10/2016 00:45;251,6217059;0;
18/10/2016 00:49;267,3367654;0;
18/10/2016 00:53;206,0755737;0;
18/10/2016 00:57;444,0516615;0;
18/10/2016 01:01;394,1578738;0;
18/10/2016 01:05;283,9305008;0;
18/10/2016 01:09;346,1452652;0;
18/10/2016 01:13;367,4453938;0;
18/10/2016 01:17;260,2386727;0;
18/10/2016 01:21;345,5344724;0;
18/10/2016 01:25;142,2582674;0;
18/10/2016 01:29;367,061834;0;
18/10/2016 01:33;374,8695968;0;
18/10/2016 01:37;364,3770375;0;
18/10/2016 01:41;267,3867619;0;
18/10/2016 01:45;321,8690587;0;
18/10/2016 01:49;139,0814149;0;
18/10/2016 01:53;277,9637799;0;
18/10/2016 01:57;246,0867247;0;
18/10/2016 02:01;282,9390543;0;
18/10/2016 02:05;361,0831672;0;
18/10/2016 02:09;313,1022807;0;
18/10/2016 02:13;328,1384863;0;
18/10/2016 02:17;351,8979852;0;
18/10/2016 02:21;282,3887155;0;
18/10/2016 02:25;243,6150685;0;
18/10/2016 02:29;222,1607292;0;
18/10/2016 02:33;308,7212035;0;
18/10/2016 02:37;269,6953625;0;
18/10/2016 02:41;384,9547658;0;
18/10/2016 02:45;326,1897519;0;
18/10/2016 02:49;232,5429756;0;
18/10/2016 02:53;307,4111426;0;
18/10/2016 02:57;354,7775727;0;
18/10/2016 03:01;240,9830059;0;
18/10/2016 03:05;257,9955784;0;
18/10/2016 03:09;386,1177558;0;
18/10/2016 03:13;167,0783949;0;
18/10/2016 03:17;320,7106901;0;
18/10/2016 03:21;323,4236714;0;
18/10/2016 03:25;361,0188614;0;
18/10/2016 03:29;290,0398008;0;
18/10/2016 03:33;185,8227511;0;
18/10/2016 03:37;252,4423513;0;
18/10/2016 03:41;303,2509333;0;
18/10/2016 03:45;357,7000093;0;
18/10/2016 03:49;210,1597001;0;
18/10/2016 03:53;314,307219;0;
18/10/2016 03:57;329,0533818;0;
18/10/2016 04:01;258,2358128;0;
18/10/2016 04:05;426,1562945;0;
18/10/2016 04:09;226,2505931;0;
18/10/2016 04:13;322,8223207;0;
18/10/2016 04:17;132,9644829;0;
18/10/2016 04:21;308,2113926;0;
18/10/2016 04:25;314,4537095;0;
18/10/2016 04:29;331,7271063;0;
18/10/2016 04:33;255,1823911;0;
18/10/2016 04:37;327,5517752;0;
18/10/2016 04:41;270,6613341;0;
18/10/2016 04:45;227,5630443;0;
18/10/2016 04:49;269,9693517;0;
18/10/2016 04:53;283,8494476;0;
18/10/2016 04:57;387,1043018;0;
18/10/2016 05:01;371,3350259;0;
18/10/2016 05:05;399,5913087;0;
18/10/2016 05:09;325,1685354;0;
18/10/2016 05:13;299,4991827;0;
18/10/2016 05:17;247,4572946;0;
18/10/2016 05:21;234,6550173;0;
18/10/2016 05:25;335,5102671;0;
18/10/2016 05:29;290,2619461;0;
18/10/2016 05:33;327,3167355;0;
18/10/2016 05:37;258,1889449;0;
18/10/2016 05:41;296,3028633;0;
18/10/2016 05:45;229,5703133;0;
18/10/2016 05:49;303,7685005;0;
18/10/2016 05:53;383,323419;0;
18/10/2016 05:57;127,9710887;0;
18/10/2016 06:01;241,0146594;0;
18/10/2016 06:05;307,9154067;0;
18/10/2016 06:09;329,180146;0;
18/10/2016 06:13;376,5539391;0;
18/10/2016 06:17;268,021241;0;
18/10/2016 06:21;388,0145824;0;
18/10/2016 06:25;388,384624;0;
18/10/2016 06:29;150,8960142;0;
18/10/2016 06:33;300,337683;0;
18/10/2016 06:37;321,0188177;0;
18/10/2016 06:41;280,0431592;0;
18/10/2016 06:45;226,5567151;0;
18/10/2016 06:49;246,5892752;0;
18/10/2016 06:53;241,663382;0;
18/10/2016 06:57;260,2089277;0;
18/10/2016 07:01;329,2868864;0;
18/10/2016 07:05;447,188397;0;
18/10/2016 07:09;359,6568364;0;
18/10/2016 07:13;211,994092;0;
18/10/2016 07:17;177,139367;0;
18/10/2016 07:21;189,469171;0;
18/10/2016 07:25;271,4544199;0;
18/10/2016 07:29;311,1531969;0;
18/10/2016 07:33;324,2380609;0;
18/10/2016 07:37;176,0218655;0;
18/10/2016 07:41;283,4644965;0;
18/10/2016 07:45;205,6618677;0;
18/10/2016 07:49;345,6618564;0;
18/10/2016 07:53;272,4814621;0;
18/10/2016 07:57;123,547807;0;
18/10/2016 08:01;231,6525013;0;
18/10/2016 08:05;277,0035413;0;
18/10/2016 08:09;344,9268224;0;
18/10/2016 08:13;272,2518941;0;
18/10/2016 08:17;243,4536968;0;
18/10/2016 08:21;327,6676932;0;
18/10/2016 08:25;196,9758773;0;
18/10/2016 08:29;243,4012076;0;
18/10/2016 08:33;418,9197983;0;
18/10/2016 08:37;341,9480315;0;
18/10/2016 08:41;200,7634936;0;
18/10/2016 08:45;390,9113695;0;
18/10/2016 08:49;308,5769298;0;
18/10/2016 08:53;432,3694097;0;
18/10/2016 08:57;369,0407598;0;
18/10/2016 09:01;305,9988644;0;
18/10/2016 09:05;295,7518608;0;
18/10/2016 09:09;432,2402574;0;
18/10/2016 09:13;136,2949516;0;
18/10/2016 09:17;252,9961827;0;
18/10/2016 09:21;317,0988953;0;
18/10/2016 09:25;283,0340908;0;
18/10/2016 09:29;452,5644074;0;
18/10/2016 09:33;310,1202111;0;
18/10/2016 09:37;255,5815618;0;
18/10/2016 09:41;223,2239957;0;
18/10/2016 09:45;386,1279398;0;
18/10/2016 09:49;251,1344178;0;
18/10/2016 09:53;460,7342979;0;
18/10/2016 09:57;28,53697102;1;
18/10/2016 10:01;28,65615478;0;
18/10/2016 10:05;28,6875379;0;
18/10/2016 10:09;27,27168423;0;
18/10/2016 10:13;27,30306345;0;
18/10/2016 10:17;30,73968445;0;
18/10/2016 10:21;27,41002084;0;
18/10/2016 10:25;27,82512219;0;
18/10/2016 10:29;27,28298075;0;
18/10/2016 10:33;29,01774728;0;
18/10/2016 10:37;27,87865262;0;
18/10/2016 10:41;27,21556376;0;
18/10/2016 10:45;27,33276214;0;
18/10/2016 10:49;28,36416013;0;
18/10/2016 10:53;27,23740169;0;
18/10/2016 10:57;27,2106521;0;
18/10/2016 11:01;27,33939042;0;
18/10/2016 11:05;27,35856628;0;
18/10/2016 11:09;133,0670555;1;
18/10/2016 11:13;90,86157361;0;
18/10/2016 11:17;186,8793853;0;
18/10/2016 11:21;127,0020951;0;
18/10/2016 11:25;97,77844742;0;
18/10/2016 11:29;120,3133409;0;
18/10/2016 11:33;150,8025692;0;
18/10/2016 11:37;182,8755194;0;
18/10/2016 11:41;183,2704443;0;
18/10/2016 11:45;43,28001086;0;
18/10/2016 11:49;126,5385814;0;
18/10/2016 11:53;123,5986061;0;
18/10/2016 11:57;177,1733492;0;
18/10/2016 12:01;143,1268665;0;
18/10/2016 12:05;145,963812;0;
18/10/2016 12:09;116,9398787;0;
18/10/2016 12:13;180,7081909;0;
18/10/2016 12:17;141,8614906;0;
18/10/2016 12:21;139,5078438;0;
18/10/2016 12:25;174,2961068;0;
18/10/2016 12:29;85,05967675;0;
18/10/2016 12:33;90,04580322;0;
18/10/2016 12:37;125,2327282;0;
18/10/2016 12:41;103,3178821;0;
18/10/2016 12:45;84,29800988;0;
18/10/2016 12:49;111,8423591;0;
18/10/2016 12:53;147,4650044;0;
18/10/2016 12:57;20,53590754;1;
18/10/2016 13:01;22,04508321;0;
18/10/2016 13:05;21,48862237;0;
18/10/2016 13:09;20,31608599;0;
18/10/2016 13:13;20,88049683;0;
18/10/2016 13:17;21,16870508;0;
18/10/2016 13:21;21,20362613;0;
18/10/2016 13:25;20,45297157;0;
18/10/2016 13:29;23,59684577;0;
18/10/2016 13:33;23,00919703;0;
18/10/2016 13:37;21,76150067;0;
18/10/2016 13:41;23,27988651;0;
18/10/2016 13:45;24,09239796;0;
18/10/2016 13:49;21,10090475;0;
18/10/2016 13:53;21,62893992;0;
18/10/2016 13:57;20,58157857;0;
18/10/2016 14:01;20,69072936;0;
18/10/2016 14:05;22,83694047;0;
18/10/2016 14:09;20,85270115;0;
18/10/2016 14:13;21,14352782;0;
18/10/2016 14:17;24,82844306;0;
18/10/2016 14:21;21,56171492;0;
18/10/2016 14:25;22,05719426;0;
18/10/2016 14:29;20,81523535;0;
18/10/2016 14:33;21,69028763;0;
18/10/2016 14:37;28,71533207;0;
18/10/2016 14:41;23,0272417;0;
18/10/2016 14:45;21,15701878;0;
18/10/2016 14:49;20,68894158;0;
18/10/2016 14:53;21,15028508;0;
18/10/2016 14:57;22,59286094;0;
18/10/2016 15:01;21,47910707;0;
18/10/2016 15:05;21,59935869;0;
18/10/2016 15:09;22,64847877;0;
18/10/2016 15:13;21,49508313;0;
18/10/2016 15:17;21,82092169;0;
18/10/2016 15:21;23,13810694;0;
18/10/2016 15:25;21,73599246;0;
18/10/2016 15:29;20,72752594;0;
18/10/2016 15:33;24,36219271;0;
18/10/2016 15:37;20,41663396;0;
18/10/2016 15:41;21,808252;0;
18/10/2016 15:45;20,8952022;0;
18/10/2016 15:49;21,60612804;0;
18/10/2016 15:53;23,31464689;0;
18/10/2016 15:57;27,1722173;0;
18/10/2016 16:01;23,66664983;0;
18/10/2016 16:05;24,10801213;0;
18/10/2016 16:09;23,30315697;0;
18/10/2016 16:13;20,56301215;0;
18/10/2016 16:17;22,7556493;0;
18/10/2016 16:21;22,63792939;0;
18/10/2016 16:25;21,0462753;0;
18/10/2016 16:29;20,69565467;0;
18/10/2016 16:33;21,00303378;0;
18/10/2016 16:37;20,99083042;0;
18/10/2016 16:41;20,63137642;0;
18/10/2016 16:45;20,73073647;0;
18/10/2016 16:49;23,00357155;0;
18/10/2016 16:53;22,23234308;0;
18/10/2016 16:57;20,294016;0;
18/10/2016 17:01;22,14624024;0;
18/10/2016 17:05;20,36413457;0;
18/10/2016 17:09;20,44615613;0;
18/10/2016 17:13;23,03868162;0;
18/10/2016 17:17;23,07427142;0;
18/10/2016 17:21;21,15546795;0;
18/10/2016 17:25;22,79457401;0;
18/10/2016 17:29;21,44228176;0;
18/10/2016 17:33;25,22759128;0;
18/10/2016 17:37;21,15004591;0;
18/10/2016 17:41;21,89508138;0;
18/10/2016 17:45;20,65738331;0;
18/10/2016 17:49;21,05843509;0;
18/10/2016 17:53;23,70784365;0;
18/10/2016 17:57;21,50131112;0;
18/10/2016 18:01;20,30329746;0;
18/10/2016 18:05;20,43321517;0;
18/10/2016 18:09;21,89671293;0;
18/10/2016 18:13;20,43024178;0;
18/10/2016 18:17;21,37042793;0;
18/10/2016 18:21;20,75968379;0;
18/10/2016 18:25;20,79755963;0;
18/10/2016 18:29;24,37251003;0;
18/10/2016 18:33;23,90023508;0;
18/10/2016 18:37;21,5384804;0;
18/10/2016 18:41;22,68352782;0;
18/10/2016 18:45;25,5538354;0;
18/10/2016 18:49;24,04556933;0;
18/10/2016 18:53;21,11198312;0;
18/10/2016 18:57;21,96355331;0;
18/10/2016 19:01;21,22203323;0;
18/10/2016 19:05;21,22444183;0;
18/10/2016 19:09;21,53096978;0;
18/10/2016 19:13;24,72013966;0;
18/10/2016 19:17;20,72198946;0;
18/10/2016 19:21;23,22545264;0;
18/10/2016 19:25;22,02148513;0;
18/10/2016 19:29;20,78796917;0;
18/10/2016 19:33;21,18048809;0;
18/10/2016 19:37;22,05019314;0;
18/10/2016 19:41;21,61508162;0;
18/10/2016 19:45;20,4667048;0;
18/10/2016 19:49;21,91454091;0;
18/10/2016 19:53;21,56429608;0;
18/10/2016 19:57;21,2791734;0;
18/10/2016 20:01;21,47412355;0;
18/10/2016 20:05;21,2251163;0;
18/10/2016 20:09;21,70581553;0;
18/10/2016 20:13;21,19028249;0;
18/10/2016 20:17;21,62993363;0;
18/10/2016 20:21;20,46728727;0;
18/10/2016 20:25;21,38718154;0;
18/10/2016 20:29;28,34790634;0;
18/10/2016 20:33;20,56396452;0;
18/10/2016 20:37;27,92717453;0;
18/10/2016 20:41;22,74240853;0;
18/10/2016 20:45;21,32524408;0;
18/10/2016 20:49;24,24145762;0;
18/10/2016 20:53;20,42742401;0;
18/10/2016 20:57;20,51793983;0;
18/10/2016 21:01;22,48710365;0;
18/10/2016 21:05;20,50719653;0;
18/10/2016 21:09;21,89072774;0;
18/10/2016 21:13;22,10175372;0;
18/10/2016 21:17;21,6753551;0;
18/10/2016 21:21;24,48800791;0;
18/10/2016 21:25;20,99448104;0;
18/10/2016 21:29;21,32272622;0;
18/10/2016 21:33;21,59706843;0;
18/10/2016 21:37;28,36070963;0;
18/10/2016 21:41;22,56618109;0;
18/10/2016 21:45;22,61476625;0;
18/10/2016 21:49;21,59475765;0;
18/10/2016 21:53;22,1709069;0;
18/10/2016 21:57;22,71463574;0;
18/10/2016 22:01;22,07004835;0;
18/10/2016 22:05;20,51335557;0;
18/10/2016 22:09;21,08812766;0;
18/10/2016 22:13;24,02531669;0;
18/10/2016 22:17;22,99714512;0;
18/10/2016 22:21;23,87089526;0;
18/10/2016 22:25;20,54733922;0;
18/10/2016 22:29;24,34864499;0;
18/10/2016 22:33;21,05104817;0;
18/10/2016 22:37;20,47636034;0;
18/10/2016 22:41;21,65185775;0;
18/10/2016 22:45;22,57179566;0;
18/10/2016 22:49;22,4810923;0;
18/10/2016 22:53;21,91113853;0;
18/10/2016 22:57;21,58359118;0;
18/10/2016 23:01;20,60195586;0;
18/10/2016 23:05;22,79137542;0;
18/10/2016 23:09;22,01279472;0;
18/10/2016 23:13;20,5175962;0;
18/10/2016 23:17;22,95074704;0;
18/10/2016 23:21;22,34358197;0;
18/10/2016 23:25;23,51453096;0;
18/10/2016 23:29;20,85114851;0;
18/10/2016 23:33;20,59978403;0;
18/10/2016 23:37;22,9509566;0;
18/10/2016 23:41;21,51168492;0;
18/10/2016 23:45;24,17637427;0;
18/10/2016 23:49;21,21070194;0;
18/10/2016 23:53;21,15552246;0;
18/10/2016 23:57;23,50031024;0;
19/10/2016 00:01;20,57067529;0;
19/10/2016 00:05;21,9181003;0;
19/10/2016 00:09;21,27084858;0;
19/10/2016 00:13;21,54678293;0;
19/10/2016 00:17;23,40757466;0;
19/10/2016 00:21;23,71292691;0;
19/10/2016 00:25;28,14288485;0;
19/10/2016 00:29;21,82037796;0;
19/10/2016 00:33;21,61585306;0;
19/10/2016 00:37;27,317968;0;
19/10/2016 00:41;21,83522855;0;
19/10/2016 00:45;20,82981131;0;
19/10/2016 00:49;23,60091824;0;
19/10/2016 00:53;23,07252209;0;
19/10/2016 00:57;20,53053107;0;
19/10/2016 01:01;24,132767;0;
19/10/2016 01:05;20,95660887;0;
19/10/2016 01:09;20,76213897;0;
19/10/2016 01:13;21,62580076;0;
19/10/2016 01:17;21,14937692;0;
19/10/2016 01:21;21,47940979;0;
19/10/2016 01:25;20,37334622;0;
19/10/2016 01:29;20,81502026;0;
19/10/2016 01:33;22,16942963;0;
19/10/2016 01:37;20,31761439;0;
19/10/2016 01:41;20,90388846;0;
19/10/2016 01:45;22,99277994;0;
19/10/2016 01:49;22,32314958;0;
19/10/2016 01:53;20,51924066;0;
19/10/2016 01:57;24,45692539;0;
19/10/2016 02:01;20,64240093;0;
19/10/2016 02:05;23,78087842;0;
19/10/2016 02:09;21,96251192;0;
19/10/2016 02:13;21,8088443;0;
19/10/2016 02:17;20,6042929;0;
19/10/2016 02:21;20,7690527;0;
19/10/2016 02:25;21,22166275;0;
19/10/2016 02:29;22,13875165;0;
19/10/2016 02:33;20,74129465;0;
19/10/2016 02:37;22,3459994;0;
19/10/2016 02:41;23,69153003;0;
19/10/2016 02:45;23,10310724;0;
19/10/2016 02:49;20,42167963;0;
19/10/2016 02:53;21,70775128;0;
19/10/2016 02:57;20,48911615;0;
19/10/2016 03:01;21,46072723;0;
19/10/2016 03:05;20,86254685;0;
19/10/2016 03:09;23,11750875;0;
19/10/2016 03:13;20,82644984;0;
19/10/2016 03:17;20,35042568;0;
19/10/2016 03:21;20,94083621;0;
19/10/2016 03:25;20,63271736;0;
19/10/2016 03:29;21,74239106;0;
19/10/2016 03:33;20,73572511;0;
19/10/2016 03:37;21,12222294;0;
19/10/2016 03:41;24,37619012;0;
19/10/2016 03:45;21,90768942;0;
19/10/2016 03:49;28,01647532;0;
19/10/2016 03:53;20,38113727;0;
19/10/2016 03:57;20,42115268;0;
19/10/2016 04:01;21,99314208;0;
19/10/2016 04:05;21,36920691;0;
19/10/2016 04:09;22,44704721;0;
19/10/2016 04:13;21,45084856;0;
19/10/2016 04:17;24,15462517;0;
19/10/2016 04:21;23,9355742;0;
19/10/2016 04:25;20,99930047;0;
19/10/2016 04:29;20,81382425;0;
19/10/2016 04:33;23,10115372;0;
19/10/2016 04:37;23,54949208;0;
19/10/2016 04:41;20,67739767;0;
19/10/2016 04:45;24,31235042;0;
19/10/2016 04:49;24,87793077;0;
19/10/2016 04:53;20,36930044;0;
19/10/2016 04:57;27,62706266;0;
19/10/2016 05:01;24,32210829;0;
19/10/2016 05:05;20,40036246;0;
19/10/2016 05:09;21,6147834;0;
19/10/2016 05:13;20,29638632;0;
19/10/2016 05:17;20,89500128;0;
19/10/2016 05:21;27,25816133;0;
19/10/2016 05:25;20,67063894;0;
19/10/2016 05:29;20,96515886;0;
19/10/2016 05:33;20,28165969;0;
19/10/2016 05:37;21,48699805;0;
19/10/2016 05:41;20,471885;0;
19/10/2016 05:45;21,62311917;0;
19/10/2016 05:49;21,37496005;0;
19/10/2016 05:53;22,68890495;0;
19/10/2016 05:57;21,88700438;0;
19/10/2016 06:01;20,65185065;0;
19/10/2016 06:05;21,50691663;0;
19/10/2016 06:09;20,46754741;0;
19/10/2016 06:13;22,09377218;0;
19/10/2016 06:17;22,30779951;0;
19/10/2016 06:21;21,49127462;0;
19/10/2016 06:25;20,63085812;0;
19/10/2016 06:29;20,41629493;0;
19/10/2016 06:33;22,65948827;0;
19/10/2016 06:37;21,49200419;0;
19/10/2016 06:41;20,33204742;0;
19/10/2016 06:45;20,54343523;0;
19/10/2016 06:49;21,77191369;0;
19/10/2016 06:53;21,64482368;0;
19/10/2016 06:57;23,9086701;0;
19/10/2016 07:01;20,32023934;0;
19/10/2016 07:05;21,53429965;0;
19/10/2016 07:09;20,88350371;0;
19/10/2016 07:13;24,48056144;0;
19/10/2016 07:17;22,46823869;0;
19/10/2016 07:21;20,37773064;0;
19/10/2016 07:25;22,71760814;0;
19/10/2016 07:29;22,841884;0;
19/10/2016 07:33;20,69553634;0;
19/10/2016 07:37;69,87863814;1;
19/10/2016 07:41;73,78304298;0;
19/10/2016 07:45;75,17914019;0;
19/10/2016 07:49;35,60886286;0;
19/10/2016 07:53;60,79275673;0;
19/10/2016 07:57;82,85935262;0;
19/10/2016 08:01;71,5346581;0;
19/10/2016 08:05;69,00401153;0;
19/10/2016 08:09;20,94595013;0;
19/10/2016 08:13;42,92419497;0;
19/10/2016 08:17;47,75877241;0;
19/10/2016 08:21;44,64285205;0;
19/10/2016 08:25;54,50514573;0;
19/10/2016 08:29;68,84486526;0;
19/10/2016 08:33;77,37049579;0;
19/10/2016 08:37;64,10187447;0;
19/10/2016 08:41;56,11216988;0;
19/10/2016 08:45;65,29428493;0;
19/10/2016 08:49;92,48532677;0;
19/10/2016 08:53;45,84084607;0;
19/10/2016 08:57;97,05451547;0;
19/10/2016 09:01;46,67067263;0;
19/10/2016 09:05;70,78461494;0;
19/10/2016 09:09;83,24407602;0;
19/10/2016 09:13;43,68501744;0;
19/10/2016 09:17;56,96598311;0;
19/10/2016 09:21;45,167463;0;
19/10/2016 09:25;47,95542897;0;
